symbol,name,close,yest_close,b1_p,b1_v,volume
002539,云图控股,13.2,13.27,13.2,214,331455
601878,浙商证券,13.11,13.18,13.11,174,436516
002046,国机精工,14.8,14.88,14.79,58,65242
688321,微芯生物,34.82,35.01,34.82,49,21990
000967,盈峰环境,7.29,7.33,7.28,1551,240500
600170,上海建工,3.58,3.6,3.58,7622,1036113
600218,全柴动力,14.28,14.36,14.28,848,155220
688068,热景生物,115.5,116.15,115.5,41,19883
603733,仙鹤股份,40.58,40.81,40.56,2,25971
300648,星云股份,59.85,60.19,59.85,97,40666
002776,ST柏龙,3.51,3.53,3.51,74,82960
603919,金徽酒,38.39,38.61,38.39,339,68116
603060,国检集团,19.19,19.3,19.18,20,19522
001317,三羊马,85.25,85.74,85.24,79,124052
000883,湖北能源,5.21,5.24,5.2,4248,518675
300394,天孚通信,36.39,36.6,36.39,19,84265
688135,利扬芯片,41.55,41.79,41.55,6,20915
688686,奥普特,280.54,282.17,280.54,14,1792
603936,博敏电子,17.1,17.2,17.1,112,309720
688668,鼎通科技,70.07,70.48,70.07,18,14427
300505,川金诺,30.46,30.64,30.46,15,67320
831370,新安洁,5.07,5.1,5.06,73,24758
600348,华阳股份,11.78,11.85,11.77,1247,877676
002173,创新医疗,8.3,8.35,8.29,811,386461
603078,江化微,26.42,26.58,26.42,1399,33796
002785,万里石,26.34,26.5,26.33,10,35777
002013,中航机电,18.07,18.18,18.06,372,500652
688600,皖仪科技,21.27,21.4,21.27,15,9430
600215,派斯林,8.18,8.23,8.17,131,43391
603155,新亚强,53.78,54.11,53.78,9,7936
002580,圣阳股份,8.13,8.18,8.13,899,79135
002312,川发龙蟒,13.0,13.08,12.99,30,165469
688330,宏力达,112.96,113.66,112.8,145,10954
601688,华泰证券,17.65,17.76,17.65,964,660070
688313,仕佳光子,12.81,12.89,12.81,110,70896
688070,纵横股份,33.55,33.76,33.5,3,5235
601199,江南水务,6.34,6.38,6.33,340,204624
603385,惠达卫浴,11.03,11.1,11.02,277,39759
600276,恒瑞医药,50.39,50.71,50.39,799,375581
603309,维力医疗,15.73,15.83,15.71,65,43675
300267,尔康制药,4.71,4.74,4.7,3703,1306365
002073,软控股份,7.83,7.88,7.83,486,213020
000695,滨海能源,10.87,10.94,10.87,15,20093
000504,南华生物,18.48,18.6,18.46,124,17362
000988,华工科技,27.68,27.86,27.68,203,124345
300129,泰胜风能,9.18,9.24,9.17,2869,142519
601066,中信建投,29.06,29.25,29.06,813,146947
002833,弘亚数控,31.97,32.18,31.97,83,24392
600246,万通发展,10.59,10.66,10.59,532,119788
603665,康隆达,33.15,33.37,33.09,22,24666
002463,沪电股份,16.47,16.58,16.47,223,320836
002683,宏大爆破,29.92,30.12,29.92,270,192567
000035,中国天楹,5.97,6.01,5.96,889,235940
301179,泽宇智能,55.04,55.41,55.03,41,40961
301093,华兰股份,51.85,52.2,51.84,206,20266
001217,华尔泰,19.18,19.31,19.18,72,29763
601798,蓝科高新,8.82,8.88,8.81,675,170556
301082,久盛电气,24.7,24.87,24.69,121,21504
688277,天智航-U,26.07,26.25,26.07,142,67801
300753,爱朋医疗,20.15,20.29,20.15,40,26996
600095,湘财股份,10.05,10.12,10.05,195,159813
601606,长城军工,12.9,12.99,12.89,1097,135575
301043,绿岛风,38.62,38.89,38.61,8,107635
600452,涪陵电力,20.0,20.14,20.0,22,218739
000838,财信发展,7.13,7.18,7.12,1279,570459
688216,气派科技,49.3,49.65,49.29,22,5676
600906,财达证券,12.67,12.76,12.66,1240,239403
603867,新化股份,36.6,36.86,36.59,16,59088
300708,聚灿光电,18.28,18.41,18.28,532,116043
301180,万祥科技,29.28,29.49,29.28,46,18286
301040,中环海陆,39.71,40.0,39.7,69,13169
603530,神马电力,19.05,19.19,19.04,123,24402
000791,甘肃电投,6.79,6.84,6.78,1869,303035
603212,赛伍技术,30.9,31.13,30.89,20,20874
600036,招商银行,48.35,48.71,48.34,116,719606
603358,华达科技,20.13,20.28,20.12,230,20541
002795,永和智控,12.05,12.14,12.03,8,48606
301021,英诺激光,41.5,41.81,41.5,253,8822
603186,华正新材,41.48,41.79,41.48,14,34784
002006,精功科技,26.68,26.88,26.68,6,82382
688819,天能股份,42.48,42.8,42.48,17,19288
688226,威腾电气,15.77,15.89,15.77,366,14851
002847,盐津铺子,84.95,85.6,84.91,1,8421
601399,国机重装,3.92,3.95,3.91,3462,405565
600644,乐山电力,7.81,7.87,7.81,102,295820
300623,捷捷微电,31.22,31.46,31.21,711,79080
603583,捷昌驱动,49.25,49.63,49.24,14,14929
000731,四川美丰,10.3,10.38,10.3,1956,708114
600160,巨化股份,12.81,12.91,12.8,933,232665
300620,光库科技,51.11,51.51,51.11,20,26425
002410,广联达,63.48,63.98,63.48,3,53918
002922,伊戈尔,20.15,20.31,20.14,72,101740
603035,常熟汽饰,17.58,17.72,17.57,340,142481
603855,华荣股份,25.08,25.28,25.08,53,22193
301127,C天源,20.01,20.17,20.01,636,318395
600984,建设机械,11.11,11.2,11.1,370,122051
688323,瑞华泰,38.22,38.53,38.14,64,12819
002063,远光软件,9.86,9.94,9.86,539,430868
300318,博晖创新,9.83,9.91,9.83,477,303375
688779,长远锂科,23.25,23.44,23.25,908,108768
002932,明德生物,73.4,74.0,73.4,149,19962
002572,索菲亚,22.02,22.2,22.01,133,296919
002990,盛视科技,34.23,34.51,34.22,75,40690
300501,海顺新材,19.54,19.7,19.53,11,25889
000802,ST北文,4.88,4.92,4.87,1462,32092
002824,和胜股份,45.0,45.37,44.98,7,34755
603816,顾家家居,76.53,77.16,76.53,13,23920
600500,中化国际,8.49,8.56,8.49,423,205218
002534,杭锅股份,31.43,31.69,31.41,60,65691
002166,莱茵生物,9.63,9.71,9.63,149,265010
301061,匠心家居,78.15,78.8,78.15,676,4954
600645,中源协和,25.03,25.24,25.03,197,70714
600771,广誉远,42.7,43.06,42.7,549,455360
300869,康泰医学,40.21,40.55,40.21,74,52249
688233,神工股份,87.46,88.2,87.46,11,18593
300557,理工光科,30.68,30.94,30.68,66,8075
301188,力诺特玻,24.39,24.6,24.38,106,23969
002608,江苏国信,6.94,7.0,6.93,373,93133
002741,光华科技,20.8,20.98,20.8,471,57800
300131,英唐智控,8.07,8.14,8.07,192,450847
301100,风光股份,36.73,37.05,36.73,359,44179
002853,皮阿诺,17.18,17.33,17.17,118,51459
603619,中曼石油,14.86,14.99,14.85,150,137934
002414,高德红外,24.0,24.21,24.0,383,98007
600416,湘电股份,21.7,21.89,21.69,98,167099
600870,*ST厦华,4.56,4.6,4.55,220,11049
603055,台华新材,15.93,16.07,15.91,10,40613
601908,京运通,9.09,9.17,9.08,1986,350978
002692,ST远程,3.37,3.4,3.36,332,88557
688500,慧辰股份,37.01,37.34,37.01,3,5718
300049,福瑞股份,14.57,14.7,14.56,189,223937
688586,江航装备,33.6,33.9,33.58,4,26818
300244,迪安诊断,33.27,33.57,33.26,1,93617
300374,中铁装配,13.3,13.42,13.28,25,29219
688636,智明达,139.98,141.25,138.72,4,2130
601108,财通证券,11.02,11.12,11.02,2793,969500
002637,赞宇科技,18.71,18.88,18.7,209,94394
601179,中国西电,5.5,5.55,5.49,2838,591252
603311,金海高科,14.17,14.3,14.16,39,191339
605016,百龙创园,34.79,35.11,34.78,17,14930
300294,博雅生物,38.0,38.35,37.98,7,76717
002052,ST同洲,2.17,2.19,2.17,1487,72880
603200,上海洗霸,22.74,22.95,22.74,60,17810
300602,飞荣达,24.88,25.11,24.83,5,44672
300400,劲拓股份,22.7,22.91,22.69,2,17378
603985,恒润股份,52.93,53.42,52.93,68,29702
300109,新开源,21.6,21.8,21.59,297,76998
002892,科力尔,32.2,32.5,32.2,76,56060
871396,常辅股份,13.95,14.08,13.88,2,837
300582,英飞特,21.43,21.63,21.42,296,46341
601882,海天精工,24.54,24.77,24.53,104,44035
002436,兴森科技,13.87,14.0,13.87,727,241698
002636,金安国纪,14.91,15.05,14.91,185,152418
430418,苏轴股份,15.85,16.0,15.85,4,3693
600372,中航电子,22.18,22.39,22.18,261,190984
000801,四川九洲,9.5,9.59,9.5,271,151195
830839,万通液压,9.48,9.57,9.41,66,6789
600309,万华化学,100.05,101.0,100.04,3,141545
300193,佳士科技,12.63,12.75,12.62,166,27075
688383,新益昌,119.6,120.74,119.4,2,6468
300642,透景生命,31.41,31.71,31.4,126,29754
002274,华昌化工,12.55,12.67,12.55,135,307351
300767,震安科技,103.36,104.35,103.2,5,9590
600698,湖南天雁,5.17,5.22,5.17,31,450626
003035,南网能源,8.21,8.29,8.21,1428,332119
000626,远大控股,24.62,24.86,24.62,24,29948
600289,ST信通,4.08,4.12,4.08,458,20674
002895,川恒股份,24.45,24.69,24.45,3,77890
830964,润农节水,5.09,5.14,5.09,37,27420
000776,广发证券,24.35,24.59,24.34,2648,649002
002057,中钢天源,9.11,9.2,9.1,505,190716
300630,普利制药,54.5,55.04,54.37,2,30748
000591,太阳能,11.09,11.2,11.09,2528,1333951
603859,能科科技,39.3,39.69,39.29,15,18536
300255,常山药业,8.05,8.13,8.05,1535,397015
300821,东岳硅材,18.1,18.28,18.1,75,105840
300439,美康生物,21.1,21.31,21.1,9,48172
600023,浙能电力,4.0,4.04,4.0,2496,380989
600760,中航沈飞,67.36,68.04,67.36,222,114303
300089,ST文化,4.9,4.95,4.9,203,31222
002158,汉钟精机,26.36,26.63,26.36,60,60636
600863,内蒙华电,3.9,3.94,3.9,5388,1108456
600198,*ST大唐,8.76,8.85,8.75,745,78949
300447,全信股份,22.36,22.59,22.35,234,53560
002648,卫星化学,39.62,40.03,39.62,220,152926
300797,钢研纳克,17.36,17.54,17.35,36,43709
688696,极米科技,546.3,552.0,545.98,1,874
603300,华铁应急,13.31,13.45,13.31,34,57448
603826,坤彩科技,37.88,38.28,37.87,3,9078
688236,春立医疗,27.1,27.39,27.1,276,57493
002779,中坚科技,16.82,17.0,16.82,15,15597
600366,宁波韵升,13.07,13.21,13.07,769,694969
600767,运盛医疗,7.46,7.54,7.46,342,47226
300803,指南针,39.15,39.57,39.15,199,42871
688110,东芯股份,44.7,45.18,44.69,330,68379
600905,三峡能源,7.43,7.51,7.43,17850,4034471
300593,新雷能,53.8,54.38,53.8,240,28566
688567,孚能科技,33.29,33.65,33.29,65,55670
601222,林洋能源,12.0,12.13,11.99,2878,404783
300373,扬杰科技,66.46,67.18,66.46,25,90521
300942,易瑞生物,28.55,28.86,28.55,274,25322
688358,祥生医疗,45.09,45.58,45.09,25,4773
600739,辽宁成大,19.31,19.52,19.3,180,122193
002060,粤 水 电,5.49,5.55,5.49,2353,386866
600458,时代新材,13.7,13.85,13.67,10,155122
688568,中科星图,78.12,78.98,78.12,42,7347
688386,泛亚微透,79.8,80.68,79.8,21,10309
688519,南亚新材,49.86,50.41,49.79,8,26811
002201,正威新材,20.79,21.02,20.78,94,56655
300460,惠伦晶体,19.73,19.95,19.73,65,53379
000993,闽东电力,13.43,13.58,13.42,415,131349
600436,片仔癀,432.3,437.15,432.28,11,40148
000935,四川双马,24.03,24.3,24.02,354,65356
002145,中核钛白,12.45,12.59,12.45,232,181576
300994,久祺股份,47.09,47.62,47.06,16,8041
300581,晨曦航空,24.8,25.08,24.8,544,54442
000338,潍柴动力,17.69,17.89,17.69,2935,1214436
603160,汇顶科技,106.55,107.77,106.55,11,21026
300041,回天新材,18.33,18.54,18.33,187,63971
603181,皇马科技,18.96,19.18,18.93,20,38658
000571,ST大洲,2.58,2.61,2.58,1308,127899
831726,朱老六,17.1,17.3,17.1,60,7380
688767,博拓生物,69.09,69.9,69.09,5,16878
688777,中控技术,75.0,75.88,74.99,43,17924
300046,台基股份,23.0,23.27,23.0,398,42554
301149,隆华新材,20.95,21.2,20.94,335,34324
300522,世名科技,17.59,17.8,17.58,51,20499
688550,瑞联新材,98.0,99.17,98.0,34,10016
603589,口子窖,70.03,70.87,70.03,82,132054
000301,东方盛虹,19.11,19.34,19.11,5055,375624
603369,今世缘,53.75,54.4,53.74,4,84021
688085,三友医疗,30.5,30.87,30.5,45,20182
688289,圣湘生物,58.29,59.0,58.29,31,38350
002032,苏 泊 尔,61.49,62.24,61.49,3,16399
002933,新兴装备,35.99,36.43,35.94,65,14737
430489,佳先股份,15.48,15.67,15.48,20,9521
600807,济南高新,4.05,4.1,4.05,241,325834
600392,盛和资源,19.38,19.62,19.38,946,246439
300893,松原股份,37.88,38.35,37.88,66,25017
301020,密封科技,30.57,30.95,30.56,18,20970
000922,佳电股份,12.06,12.21,12.05,295,60291
002777,久远银海,27.31,27.65,27.3,161,150885
601515,东风股份,8.03,8.13,8.03,332,263674
600183,生益科技,23.26,23.55,23.26,239,235580
600673,东阳光,8.77,8.88,8.77,597,307122
000951,中国重汽,16.68,16.89,16.67,1996,218235
601139,深圳燃气,8.72,8.83,8.72,465,168171
603605,珀莱雅,205.7,208.31,205.7,60,10858
688577,浙海德曼,54.25,54.94,54.06,2,3887
300454,深信服,188.6,191.0,188.45,2,16435
600055,万东医疗,23.51,23.81,23.51,459,83191
603236,移远通信,201.33,203.9,201.33,21,10251
600335,国机汽车,8.57,8.68,8.57,255,295894
000799,酒鬼酒,209.8,212.5,209.79,2,71707
000568,泸州老窖,250.64,253.87,250.61,6,89441
688126,沪硅产业-U,25.49,25.82,25.48,236,85733
000533,顺钠股份,4.63,4.69,4.63,95,595489
600501,航天晨光,13.86,14.04,13.86,147,254318
002651,利君股份,13.06,13.23,13.06,242,100123
300775,三角防务,48.26,48.89,48.26,10,60152
300957,贝泰妮,189.8,192.28,189.8,8,11341
300308,中际旭创,41.95,42.5,41.94,50,75260
300360,炬华科技,12.18,12.34,12.18,555,141673
601799,星宇股份,201.6,204.25,201.6,7,8861
002258,利尔化学,33.29,33.73,33.29,8,94577
301138,华研精机,58.13,58.9,58.12,238,67282
830832,齐鲁华信,8.26,8.37,8.25,1,5435
600699,均胜电子,21.68,21.97,21.68,883,314152
600596,新安股份,24.66,24.99,24.65,10,156587
002556,辉隆股份,12.7,12.87,12.69,229,293448
300684,中石科技,21.65,21.94,21.65,21,64507
002817,黄山胶囊,11.9,12.06,11.89,124,88504
600639,浦东金桥,12.6,12.77,12.59,877,59482
002276,万马股份,8.89,9.01,8.89,664,289649
600877,声光电科,15.45,15.66,15.44,54,60149
603298,杭叉集团,16.92,17.15,16.91,110,31367
300408,三环集团,44.0,44.6,43.99,46,104447
600032,浙江新能,15.25,15.46,15.25,370,99904
603916,苏博特,25.41,25.76,25.41,48,29462
002665,首航高科,5.08,5.15,5.08,19291,6266805
600098,广州发展,7.97,8.08,7.97,1817,95579
600171,上海贝岭,25.31,25.66,25.31,507,124576
002219,*ST恒康,3.61,3.66,3.61,915,62580
301029,怡合达,90.86,92.12,90.78,1,4433
688007,光峰科技,33.88,34.35,33.86,21,42887
300850,新强联,176.05,178.51,176.0,4,23778
301015,百洋医药,29.88,30.3,29.87,2,79797
300286,安科瑞,32.72,33.18,32.7,25,35161
003009,中天火箭,60.91,61.77,60.91,33,14244
000920,沃顿科技,11.33,11.49,11.33,156,139010
002606,大连电瓷,9.86,10.0,9.86,727,126656
603180,金牌厨柜,37.96,38.5,37.96,8,18426
600426,华鲁恒升,30.86,31.3,30.85,736,275438
002876,三利谱,61.6,62.48,61.6,66,22046
600549,厦门钨业,22.31,22.63,22.3,833,175323
002082,万邦德,14.58,14.79,14.58,724,247019
603628,清源股份,13.18,13.37,13.18,73,38498
002039,黔源电力,20.78,21.08,20.78,60,81312
600176,中国巨石,17.94,18.2,17.94,100,391727
002493,荣盛石化,17.9,18.16,17.9,612,219458
836826,盖世食品,14.44,14.65,14.37,5,18593
601208,东材科技,17.1,17.35,17.1,62,71271
603038,华立股份,13.65,13.85,13.64,31,18431
605377,华旺科技,17.68,17.94,17.68,5,29734
603067,振华股份,10.88,11.04,10.88,49,77205
002340,格林美,10.2,10.35,10.2,17802,888366
600196,复星医药,48.23,48.94,48.23,303,233567
603229,奥翔药业,35.88,36.41,35.88,14,29394
002202,金风科技,16.23,16.47,16.23,64,581265
301099,雅创电子,91.0,92.35,90.99,10,34018
002968,新大正,34.91,35.43,34.91,5,8590
838924,广脉科技,12.08,12.26,12.08,89,14985
603378,亚士创能,25.35,25.73,25.34,26,62732
002595,豪迈科技,27.35,27.76,27.34,28,19589
300930,屹通新材,31.96,32.44,31.95,68,6729
603979,金诚信,21.16,21.48,21.16,53,34355
600587,新华医疗,31.72,32.2,31.72,100,123854
600642,申能股份,7.26,7.37,7.26,266,334661
601311,骆驼股份,15.1,15.33,15.1,504,191217
002601,龙佰集团,28.16,28.59,28.16,42,177630
002221,东华能源,12.4,12.59,12.4,38,121906
600586,金晶科技,9.12,9.26,9.12,938,201778
002142,宁波银行,37.7,38.28,37.7,148,197105
603219,富佳股份,19.49,19.79,19.48,730,46579
603712,七一二,42.64,43.3,42.64,35,37181
688303,大全能源,61.01,61.96,61.01,99,43842
600399,抚顺特钢,24.39,24.77,24.38,37,137910
000682,东方电子,8.34,8.47,8.33,245,303523
300095,华伍股份,18.59,18.88,18.58,573,172864
300055,万邦达,12.82,13.02,12.82,2366,97215
002188,*ST巴士,3.84,3.9,3.84,243,34132
837242,建邦科技,12.67,12.87,12.67,3,3371
601012,隆基股份,84.86,86.2,84.86,5155,881243
688077,大地熊,75.99,77.19,75.99,36,16361
688103,国力股份,68.58,69.67,68.58,7,2057
601633,长城汽车,47.78,48.54,47.77,718,239783
835305,云创数据,18.2,18.49,18.15,39,7558
600935,华塑股份,7.52,7.64,7.52,2856,354743
600970,中材国际,11.25,11.43,11.25,21,193140
603071,物产环能,24.86,25.26,24.85,1619,179432
689009,九号公司-WD,68.96,70.07,68.96,71,12196
603330,上海天洋,17.38,17.66,17.38,64,36454
688625,呈和科技,55.24,56.13,55.24,5,4170
002249,大洋电机,8.65,8.79,8.64,1232,1029684
688399,硕世生物,135.31,137.5,135.3,2,12345
600726,华电能源,3.07,3.12,3.06,147,533555
002831,裕同科技,33.15,33.69,33.15,183,42049
600259,广晟有色,48.45,49.24,48.42,8,63100
300530,*ST达志,34.93,35.5,34.93,5,7597
002025,航天电器,82.6,83.95,82.6,99,38345
301065,本立科技,51.97,52.82,51.97,25,11529
300289,利德曼,7.94,8.07,7.93,12,265083
688246,嘉和美康,35.97,36.56,35.94,69,22112
603690,至纯科技,47.37,48.15,47.36,178,53174
601226,华电重工,6.67,6.78,6.67,51,257529
300863,卡倍亿,88.21,89.67,88.21,49,17698
002837,英维克,40.22,40.89,40.22,130,94428
600690,海尔智家,29.4,29.89,29.4,105,323264
833873,中设咨询,6.56,6.67,6.56,134,32733
002088,鲁阳节能,25.57,26.0,25.55,118,52053
603185,上机数控,164.2,166.98,164.2,41,48235
600809,山西汾酒,310.5,315.78,310.35,3,52799
002919,名臣健康,38.73,39.39,38.73,3,13523
688345,博力威,58.6,59.6,58.6,264,9862
600478,科力远,7.01,7.13,7.01,84,243187
601985,中国核电,8.16,8.3,8.16,108,2124008
300710,万隆光电,59.97,61.0,59.81,1,13743
300409,道氏技术,23.84,24.25,23.84,86,155703
300285,国瓷材料,41.85,42.57,41.8,4,43118
600590,泰豪科技,8.13,8.27,8.13,557,187188
300837,浙矿股份,49.92,50.78,49.92,249,6661
688265,南模生物,68.86,70.05,68.85,330,22219
834682,球冠电缆,6.94,7.06,6.93,79,13856
002610,爱康科技,4.62,4.7,4.62,1495,1918497
688060,云涌科技,72.0,73.25,71.91,7,5133
002947,恒铭达,36.27,36.9,36.27,37,13937
688786,悦安新材,55.64,56.61,55.64,118,2429
300601,康泰生物,96.85,98.54,96.84,22,54694
301046,能辉科技,49.83,50.7,49.82,28,19620
000902,新洋丰,16.6,16.89,16.6,198,103819
300515,三德科技,13.04,13.27,13.03,278,40443
300685,艾德生物,74.2,75.51,74.2,125,22439
600816,ST安信,4.53,4.61,4.52,4721,118943
003042,中农联合,25.45,25.9,25.45,75,38146
300091,金通灵,6.2,6.31,6.19,2134,608272
601677,明泰铝业,43.32,44.09,43.1,39,86075
688235,百济神州-U,141.97,144.51,141.97,14,33793
300228,富瑞特装,9.5,9.67,9.49,2511,409480
300769,德方纳米,482.52,491.16,482.5,3,18565
600396,金山股份,3.35,3.41,3.35,2481,852250
600933,爱柯迪,18.94,19.28,18.94,71,24596
002634,棒杰股份,6.09,6.2,6.08,198,97606
834765,美之高,9.96,10.14,9.96,50,3250
688182,灿勤科技,23.7,24.13,23.69,18,25722
688682,霍莱沃,160.07,162.98,159.92,2,2423
002937,兴瑞科技,19.8,20.16,19.79,6,27864
603836,海程邦达,25.78,26.25,25.78,61,17700
002518,科士达,24.65,25.1,24.64,48,61767
832225,利通科技,9.26,9.43,9.22,20,5242
605499,东鹏饮料,178.56,181.84,178.56,16,6506
300853,申昊科技,40.75,41.5,40.73,9,20461
300986,志特新材,62.85,64.01,62.55,25,7194
300048,合康新能,7.01,7.14,7.01,1777,216123
600025,华能水电,6.47,6.59,6.47,2127,454854
300820,英杰电气,88.26,89.9,88.18,1,12406
600887,伊利股份,40.7,41.46,40.69,283,567676
300552,万集科技,39.55,40.29,39.55,214,81273
605333,沪光股份,20.3,20.68,20.3,195,43620
603638,艾迪精密,31.33,31.92,31.33,49,14783
603228,景旺电子,33.89,34.53,33.89,41,49680
002533,金杯电工,8.45,8.61,8.44,345,136654
301213,观想科技,63.3,64.5,63.3,210,31567
688186,广大特材,43.78,44.61,43.66,7,37517
601808,中海油服,14.72,15.0,14.72,135,75292
600236,桂冠电力,6.3,6.42,6.29,144,103943
300896,爱美客,526.0,536.11,526.0,25,14493
600223,鲁商发展,13.0,13.25,13.0,282,157524
300471,厚普股份,24.96,25.44,24.95,560,144066
603683,晶华新材,13.51,13.77,13.5,207,23814
601233,桐昆股份,20.78,21.18,20.78,549,351048
002026,山东威达,18.06,18.41,18.06,585,210388
603529,爱玛科技,44.7,45.57,44.7,82,23489
688597,煜邦电力,22.06,22.49,22.06,173,26924
300007,汉威科技,29.64,30.22,29.64,113,211468
688607,康众医疗,37.26,37.99,37.26,4,5487
605020,永和股份,30.11,30.7,30.11,32,27191
002125,湘潭电化,11.18,11.4,11.18,718,129498
300054,鼎龙股份,23.87,24.34,23.87,30,95064
603192,汇得科技,53.8,54.86,53.79,12,19297
688333,铂力特,208.88,213.0,208.88,15,2061
603659,璞泰来,157.5,160.61,157.32,2,47799
002544,杰赛科技,23.28,23.74,23.28,120,127268
002806,华锋股份,14.66,14.95,14.65,301,72579
301155,海力风电,120.81,123.2,120.81,108,38735
301211,亨迪药业,36.88,37.61,36.87,82,149251
300416,苏试试验,33.29,33.95,33.29,70,53710
002128,电投能源,14.56,14.85,14.56,493,459773
002585,双星新材,26.55,27.08,26.54,91,102721
002001,新 和 成,30.51,31.12,30.5,18,269661
301072,中捷精工,37.3,38.05,37.29,3,37130
300225,金力泰,14.29,14.58,14.29,353,91642
300142,沃森生物,55.08,56.2,55.07,93,235258
002549,凯美特气,16.72,17.06,16.71,2,89505
600268,国电南自,9.83,10.03,9.82,542,192677
603766,隆鑫通用,5.4,5.51,5.4,1216,303149
832566,梓橦宫,18.1,18.47,18.09,54,21353
688551,科威尔,56.73,57.89,56.73,34,5304
300482,万孚生物,38.59,39.38,38.59,412,88978
688076,诺泰生物,40.5,41.33,40.5,4,18601
002790,瑞尔特,9.27,9.46,9.27,108,72144
002180,纳思达,46.8,47.76,46.77,21,80784
000030,富奥股份,7.27,7.42,7.27,1422,179988
300595,欧普康视,56.21,57.37,56.2,6,109892
603666,亿嘉和,73.6,75.12,73.6,152,23590
300305,裕兴股份,18.38,18.76,18.38,56,51990
600491,龙元建设,6.75,6.89,6.75,1270,393068
002742,三圣股份,7.23,7.38,7.22,258,121400
603818,曲美家居,13.9,14.19,13.89,3,95524
300945,曼卡龙,20.6,21.03,20.6,24,73151
002213,大为股份,17.68,18.05,17.68,10,47118
600301,*ST南化,12.39,12.65,12.39,5,22369
601156,东航物流,21.43,21.88,21.42,428,84840
002653,海思科,19.98,20.4,19.97,2,32133
300412,迦南科技,24.2,24.71,24.2,275,562499
600328,中盐化工,16.07,16.41,16.07,973,236370
600578,京能电力,3.29,3.36,3.28,1907,507560
002326,永太科技,50.14,51.21,50.13,98,217486
300666,江丰电子,51.48,52.58,51.48,64,73302
688510,航亚科技,28.46,29.07,28.36,7,8914
300870,欧陆通,82.0,83.76,82.0,8,7833
603048,浙江黎明,28.39,29.0,28.38,325,43078
835184,国源科技,8.83,9.02,8.83,10,6074
603486,科沃斯,147.77,150.95,147.77,1,26958
831856,浩淼科技,9.28,9.48,9.28,62,2342
603110,东方材料,44.99,45.96,44.99,71,26728
688050,爱博医疗,205.79,210.23,205.31,5,13779
688663,新风光,46.19,47.19,46.15,68,14480
300212,易华录,34.6,35.35,34.59,5,138778
300496,中科创达,135.47,138.42,135.44,10,55441
300741,华宝股份,46.83,47.85,46.83,12,65243
603076,乐惠国际,35.54,36.32,35.5,5,6918
002961,瑞达期货,24.11,24.64,24.11,419,43757
300707,威唐工业,20.01,20.45,20.01,40,64182
603579,荣泰健康,32.62,33.34,32.62,289,17803
300985,致远新能,47.96,49.02,47.95,11,65948
300340,科恒股份,18.99,19.41,18.98,6,63211
002411,延安必康,12.18,12.45,12.18,1603,388692
688211,中科微至,73.37,75.0,73.21,2,11142
603315,福鞍股份,26.94,27.54,26.93,368,17067
600210,紫江企业,8.98,9.18,8.97,1273,288311
002529,海源复材,30.08,30.75,30.08,223,88777
003031,中瓷电子,81.96,83.79,81.89,30,18037
002766,*ST索菱,6.27,6.41,6.27,270,29736
603681,永冠新材,38.44,39.3,38.36,65,14216
603568,伟明环保,35.73,36.53,35.72,8,52793
300721,怡达股份,49.0,50.1,49.0,54,10529
601869,长飞光纤,32.02,32.74,32.02,47,54755
300733,西菱动力,25.7,26.28,25.7,53,18312
603290,斯达半导,372.59,381.0,372.59,25,22753
688707,振华新材-U,49.26,50.38,49.25,35,19662
300332,天壕环境,10.95,11.2,10.92,696,226533
605186,健麾信息,35.45,36.26,35.45,37,14468
688123,聚辰股份,66.34,67.86,66.29,2,13960
688217,睿昂基因,71.09,72.72,70.78,17,4338
601966,玲珑轮胎,35.73,36.55,35.73,2,124825
603178,圣龙股份,14.35,14.68,14.34,32,33217
002223,鱼跃医疗,36.95,37.8,36.94,213,130317
300327,中颖电子,66.37,67.9,66.37,134,31540
002459,晶澳科技,90.6,92.7,90.56,29,171998
300112,万讯自控,13.8,14.12,13.8,158,272835
300979,华利集团,87.03,89.05,87.0,3,13776
603268,松发股份,23.67,24.22,23.66,90,17642
000811,冰轮环境,15.04,15.39,15.04,311,204754
688396,华润微,63.13,64.6,63.13,8,100340
300432,富临精工,28.73,29.4,28.72,146,174361
688020,方邦股份,89.07,91.15,89.06,5,5792
688366,昊海生科,123.0,125.89,123.0,71,8480
688157,松井股份,118.9,121.7,118.9,119,1951
603833,欧派家居,144.09,147.5,144.09,3,21952
300536,农尚环境,21.1,21.6,21.07,58,19018
688575,亚辉龙,33.75,34.55,33.75,5,29524
600674,川投能源,12.21,12.5,12.21,1030,164360
002169,智光电气,11.78,12.06,11.78,26,197328
600200,江苏吴中,8.37,8.57,8.36,2055,577562
002540,亚太科技,7.52,7.7,7.51,888,192938
603005,晶方科技,53.8,55.09,53.8,1543,66958
688690,纳微科技,77.95,79.82,77.94,0,9879
300006,莱美药业,6.66,6.82,6.66,2450,660502
601669,中国电建,7.89,8.08,7.89,8389,2243181
688398,赛特新材,49.6,50.8,49.6,1,7022
002617,露笑科技,14.84,15.2,14.83,2539,378585
000786,北新建材,34.98,35.83,34.98,18,166603
002531,天顺风能,18.93,19.39,18.92,808,347708
002906,华阳集团,53.65,54.96,53.64,4,63791
300337,银邦股份,7.77,7.96,7.77,954,272864
600391,航发科技,27.33,28.0,27.33,401,231424
